"","X","eventid","iyear","imonth","iday","extended","country","region","latitude","longitude","specificity","vicinity","crit1","crit2","crit3","doubtterr","multiple","success","suicide","attacktype1","targtype1","targsubtype1","natlty1","guncertain1","individual","weaptype1","weapsubtype1","nkill","Cluster"
"16208",49888,199605120006,1996,5,12,0,92,6,24.06718,91.605672,1,0,1,1,1,-9,0,1,0,2,14,74,92,0,0,5,5,8,3
"16209",1646,197310090001,1973,10,9,0,11,3,-34.61768,-58.444435,1,0,1,1,1,-9,0,1,0,3,1,4,217,0,0,6,16,0,3
"16210",2327,197503270005,1975,3,27,0,185,8,43.258434,-2.921819,1,0,1,1,1,0,0,1,0,3,14,80,185,0,0,6,16,0,7
"16211",133626,201609150055,2016,9,15,0,153,6,25.044537,66.874672,1,0,1,1,1,0,0,1,0,3,14,77,44,0,0,6,16,2,3
"16212",84419,201202010024,2012,2,1,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,3,25,95,0,0,6,16,0,1
"16213",92583,201304040023,2013,4,4,0,137,11,-20.32727,33.885775,2,0,1,1,1,0,0,1,0,2,3,25,137,0,0,5,5,5,2
"16214",88964,201209290004,2012,9,29,0,92,6,23.745549,86.122583,1,0,1,1,1,0,0,0,0,3,3,23,92,1,0,6,8,0,1
"16215",135984,201612020019,2016,12,2,0,113,10,31.197586,16.586681,1,0,1,1,1,0,1,1,1,3,17,94,113,0,0,6,13,1,8
"16216",47950,199507250035,1995,7,25,0,36,5,12.25,104.666667,4,0,1,1,1,0,1,1,0,3,19,100,36,0,0,6,16,0,1
"16217",138984,201704070062,2017,4,7,0,205,5,5.930108,101.365781,1,1,1,1,1,0,1,1,0,3,21,107,205,0,0,6,17,0,2
"16218",87126,201206250003,2012,6,25,0,95,10,33.74324,44.623825,1,0,1,1,1,0,0,1,0,3,14,74,95,0,0,6,16,3,1
"16219",128051,201603140029,2016,3,14,1,113,10,32.547038,12.938077,1,1,1,1,1,0,0,1,0,6,14,84,113,0,0,5,5,0,1
"16220",99950,201312220012,2013,12,22,0,95,10,33.439594,43.401226,1,0,1,1,1,0,0,0,0,3,20,106,95,0,0,6,15,0,1
"16221",28394,198808270020,1988,8,27,0,603,8,55.011562,-7.312045,1,0,1,1,1,0,0,1,0,3,2,14,233,0,0,6,16,0,3
"16222",60619,200307190003,2003,7,19,0,95,10,33.303566,44.371773,1,0,1,1,0,1,0,1,0,3,4,27,217,0,0,6,11,1,1
"16223",5153,197806120001,1978,6,12,0,110,10,34.287995,35.977071,1,0,1,1,1,0,0,1,0,1,2,17,110,0,0,5,2,3,3
"16224",61830,200412100001,2004,12,10,0,195,11,15.709677,24.933792,4,1,1,1,1,0,0,1,0,2,3,23,195,0,0,5,5,0,3
"16225",116180,201503040041,2015,3,4,0,19,6,22.94456,90.837466,1,0,1,1,1,0,0,1,0,7,2,21,19,0,0,8,18,0,2
"16226",80755,201104020004,2011,4,2,0,92,6,26.746018,92.095943,1,0,1,1,1,0,0,1,0,3,19,100,92,0,0,6,17,0,3
"16227",144178,201711050007,2017,11,5,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,0,3
"16228",23708,198611290002,1986,11,29,0,362,8,48.139126,11.580186,1,0,1,1,1,-9,0,1,0,9,19,100,362,0,0,13,23,0,8
"16229",8507,198004080004,1980,4,8,0,209,10,39.930771,32.76754,1,0,1,1,1,0,0,1,0,1,2,18,209,0,0,5,2,1,1
"16230",127260,201602180028,2016,2,18,0,95,10,33.397812,43.706276,1,0,1,1,0,1,0,0,1,3,4,34,95,0,0,6,15,4,8
"16231",79644,201012190010,2010,12,19,0,92,6,22.451393,86.992203,1,1,1,1,1,0,0,1,0,7,14,77,92,1,0,8,18,1,3
"16232",83757,201112230005,2011,12,23,0,95,10,35.45211,44.375465,1,1,1,1,0,1,0,1,0,3,4,27,95,0,0,6,11,0,3
"16233",86181,201205110039,2012,5,11,0,69,8,41.918891,8.737554,4,0,1,1,1,0,1,1,0,3,14,76,155,0,0,6,16,0,7
"16234",8763,198005140005,1980,5,14,0,69,8,48.856644,2.34233,1,0,1,1,1,0,0,1,0,3,3,23,69,0,0,5,2,1,3
"16235",22784,198606260001,1986,6,26,0,183,11,-25.748281,28.212069,1,0,1,1,1,0,0,1,0,3,14,73,183,0,0,6,8,0,2
"16236",129081,201604180067,2016,4,18,0,4,6,36.485187,70.345255,3,0,1,1,1,0,0,1,0,9,3,22,4,0,0,13,21,4,7
"16237",98195,201310280047,2013,10,28,0,4,6,35.018158,69.168991,1,0,1,1,1,0,0,1,0,3,21,108,4,0,0,6,16,0,2
"16238",110407,201409190054,2014,9,19,0,95,10,33.375759,44.702866,1,0,1,1,1,0,1,1,0,3,14,74,95,0,0,6,15,2,1
"16239",14085,198212150010,1982,12,15,0,159,3,-8.972021,-78.107731,2,0,1,1,1,0,0,1,0,3,21,107,159,0,0,6,16,0,3
"16240",16667,198401280001,1984,1,28,0,43,3,-33.010693,-71.527794,1,0,1,1,1,0,0,1,0,3,21,107,43,0,0,6,16,0,1
"16241",139275,201704200018,2017,4,20,0,182,11,2.059819,45.326115,1,0,1,1,0,1,0,1,0,2,4,34,182,1,0,5,3,2,1
"16242",141081,201706260007,2017,6,26,0,95,10,32.777344,44.289352,1,0,1,1,1,0,0,1,1,3,15,86,95,0,0,6,13,2,1
"16243",97420,201310020006,2013,10,2,0,113,10,32.069286,20.151144,1,0,1,1,1,0,0,1,0,2,4,34,113,0,0,5,5,2,7
"16244",7478,197909270003,1979,9,27,0,11,3,-34.61768,-58.444435,1,0,1,1,1,0,0,0,0,1,2,18,11,0,0,6,16,2,4
"16245",529,197101090002,1971,1,9,0,217,1,34.055103,-117.749991,1,0,1,1,1,0,1,1,0,7,8,49,217,0,0,8,18,0,6
"16246",48369,199509210008,1995,9,21,1,4,6,31.631083,65.742226,1,0,1,1,1,0,0,1,0,4,6,42,4,0,0,6,16,0,3
"16247",58841,200112280002,2001,12,28,0,8,11,-9.298851,14.916506,1,1,1,1,1,0,0,1,0,2,3,25,8,0,0,5,2,2,1
"16248",110352,201409180004,2014,9,18,0,228,10,15.325443,44.211895,1,0,1,1,1,0,0,1,0,3,14,75,228,0,0,6,11,0,1
"16249",115020,201502010007,2015,2,1,0,19,6,23.791275,90.418205,1,0,1,1,1,0,0,1,0,3,2,21,19,0,0,6,17,0,1
"16250",144794,201712020021,2017,12,2,0,141,6,27.944705,84.22788,2,0,1,1,1,0,0,1,0,3,22,109,141,0,0,6,16,0,3
"16251",61470,200408010010,2004,8,1,0,6,10,36.673056,5.481111,1,0,1,1,1,0,0,1,0,3,1,13,6,1,0,6,16,3,1
"16252",39234,199111120001,1991,11,12,0,75,8,49.87242,8.650855,1,0,1,1,1,0,0,0,0,7,21,108,422,0,0,8,18,0,1
"16253",80486,201103090024,2011,3,9,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,2,2,15,153,0,0,5,5,1,3
"16254",87834,201207310037,2012,7,31,0,228,10,12.825647,44.846416,1,0,1,1,0,1,0,1,0,3,4,27,228,0,0,6,11,0,3
"16255",143722,201710130007,2017,10,13,0,95,10,36.060707,41.260052,1,0,1,1,0,1,0,0,0,2,4,27,95,0,0,5,2,6,3
"16256",7803,197912030002,1979,12,3,0,362,8,50.11797,8.644191,1,0,1,1,1,-9,0,1,0,3,1,3,217,0,0,6,16,0,6
"16257",13236,198207070001,1982,7,7,0,61,2,13.981479,-89.555717,1,0,1,1,1,0,0,1,0,3,19,99,61,0,0,6,28,0,3
"16258",119242,201506060074,2015,6,6,0,4,6,34.555122,70.242166,3,0,1,1,1,0,0,0,1,3,20,107,217,0,0,6,15,0,8
"16259",35754,199011270010,1990,11,27,0,159,3,-12.137943,-75.22352,1,0,1,1,1,0,0,1,0,2,3,22,159,0,0,5,2,1,1
"16260",111994,201411030030,2014,11,3,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,19,99,95,0,0,6,16,2,3
"16261",22769,198606240001,1986,6,24,0,183,11,-26.184113,28.033232,1,0,1,1,1,0,0,1,0,3,1,2,183,0,0,6,16,0,3
"16262",73446,200905080001,2009,5,8,0,92,6,22.466667,87.966667,1,0,1,1,1,0,0,1,0,3,14,67,92,0,0,6,16,2,3
"16263",73586,200905190019,2009,5,19,0,160,5,8.004674,124.2913,1,0,1,1,1,0,1,0,0,3,12,61,160,0,0,6,17,0,3
"16264",59050,200202200002,2002,2,20,0,92,6,24.179793,86.306772,3,0,1,1,1,0,0,1,0,3,19,100,92,0,0,6,16,0,3
"16265",98141,201310270019,2013,10,27,0,95,10,33.74324,44.623825,1,0,1,1,1,0,0,1,0,3,3,23,95,0,0,6,16,0,4
"16266",115923,201502240093,2015,2,24,0,167,9,43.471462,46.754023,1,0,0,1,1,1,0,1,0,2,3,25,167,0,0,5,5,3,8
"16267",47233,199504200003,1995,4,20,0,60,10,28.097438,30.756499,1,0,1,1,1,0,0,1,0,7,14,76,60,0,0,5,5,0,2
"16268",45597,199408070005,1994,8,7,0,97,10,32.08297,34.811886,1,0,1,1,1,0,0,0,0,3,20,107,97,0,0,6,16,0,1
"16269",135583,201611200019,2016,11,20,0,182,11,1.249456,42.722909,4,0,1,1,1,0,0,1,0,6,14,113,203,0,0,5,5,1,2
"16270",29004,198811170008,1988,11,17,1,110,10,33.550434,35.370964,1,0,1,1,1,0,0,1,0,6,12,62,199,0,0,5,3,0,1
"16271",60011,200301170002,2003,1,17,0,155,10,31.573713,34.489043,1,1,1,1,1,0,0,0,1,3,4,32,97,0,0,6,15,1,3
"16272",7831,197912070008,1979,12,7,0,209,10,41.106178,28.689863,1,0,1,1,1,0,0,1,0,1,8,48,209,0,0,5,5,1,3
"16273",51038,199610260022,1996,10,26,0,45,3,5.59,-75.867222,2,0,1,1,1,0,0,1,0,7,19,99,45,0,0,8,18,0,1
"16274",22500,198605210004,1986,5,21,0,61,2,14.316514,-89.171394,1,0,1,1,1,0,0,1,0,2,14,75,61,0,0,5,2,30,4
"16275",38388,199109040008,1991,9,4,0,603,8,54.607712,-5.95621,1,0,1,1,1,0,1,1,0,7,1,7,233,0,0,8,18,0,2
"16276",55124,199905180005,1999,5,18,0,235,9,44.818611,20.468056,1,0,1,1,1,0,0,1,0,7,2,15,175,0,0,13,23,0,1
"16277",40064,199202070001,1992,2,7,0,4,6,34.516895,69.147011,1,0,1,1,1,0,0,0,0,1,2,15,4,0,0,5,3,0,2
"16278",81461,201106010017,2011,6,1,0,147,11,11.840929,13.141459,1,0,1,1,1,0,0,1,0,3,2,21,147,1,0,6,17,0,2
"16279",21363,198511240004,1985,11,24,0,185,8,43.32412,-1.929857,1,0,1,1,1,0,0,1,0,1,3,25,185,0,0,5,2,1,3
"16280",97832,201310170006,2013,10,17,0,95,10,33.303566,44.371773,1,0,1,1,1,0,1,1,0,3,14,79,95,0,0,6,15,4,7
"16281",51141,199611120001,1996,11,12,0,155,10,31.530243,35.094162,1,0,1,1,1,0,0,1,0,2,14,71,155,0,0,5,5,0,6
"16282",90037,201211220013,2012,11,22,0,4,6,34.406427,70.359876,1,0,1,1,1,0,0,1,0,3,3,25,4,0,0,6,16,0,4
"16283",45061,199405170013,1994,5,17,0,209,10,37.422746,42.492326,4,0,1,1,0,1,0,1,0,2,4,29,209,0,0,5,2,1,3
"16284",78995,201010230004,2010,10,23,0,182,11,2.059819,45.326115,1,0,1,1,1,0,0,1,0,9,2,17,182,1,0,13,23,5,3
"16285",125547,201512240036,2015,12,24,0,19,6,24.9282,91.969007,1,0,1,1,1,0,0,1,0,3,20,110,19,0,0,6,17,0,2
"16286",76594,201003170015,2010,3,17,0,92,6,22.451393,86.992203,1,0,1,1,1,0,0,1,0,7,22,110,92,0,0,8,18,0,3
"16287",74434,200908010008,2009,8,1,0,4,6,32.816136,67.762998,1,0,1,1,1,0,1,1,0,2,2,15,4,1,0,5,5,6,6
"16288",110656,201409260089,2014,9,26,0,4,6,33.44752,69.06718,3,0,1,1,1,0,0,1,0,6,14,67,4,0,0,9,24,3,2
"16289",96871,201309100024,2013,9,10,0,92,6,18.352486,81.953482,2,0,1,1,1,0,0,1,0,2,2,15,92,0,0,5,5,1,3
"16290",7431,197909190007,1979,9,19,0,209,10,41.106178,28.689863,1,0,1,1,1,0,0,1,0,2,10,53,209,0,0,5,2,1,3
"16291",43969,199401230005,1994,1,23,0,228,10,15.45639,45.324871,1,1,1,1,1,-9,0,1,0,6,18,97,69,0,0,13,23,0,1
"16292",12012,198112130013,1981,12,13,0,61,2,13.883333,-88.966667,1,0,1,1,0,1,0,1,0,2,4,27,61,0,0,5,2,0,8
"16293",50226,199607080001,1996,7,8,0,153,6,31.408822,73.083021,1,0,1,1,1,0,0,1,0,3,19,100,153,0,0,6,16,3,8
"16294",7514,197910020007,1979,10,2,0,217,1,18.234921,-65.635338,1,1,1,1,1,0,0,1,0,5,1,2,217,0,0,5,2,0,2
"16295",129359,201604280020,2016,4,28,0,228,10,12.825647,44.846416,1,0,1,1,1,0,0,0,1,1,3,25,228,0,0,6,15,1,3
"16296",27706,198806010027,1988,6,1,0,183,11,-26.184113,28.033232,1,0,1,1,1,0,1,1,0,3,2,15,183,0,0,8,18,0,3
"16297",74944,200909180021,2009,9,18,0,95,10,33.057991,44.354839,1,0,1,1,1,0,0,1,0,3,14,74,95,0,0,6,15,7,4
"16298",87119,201206240014,2012,6,24,0,4,6,34.230237,70.410004,3,1,1,1,1,0,0,1,0,3,3,25,4,0,0,6,8,2,3
"16299",11998,198112120004,1981,12,12,0,159,3,-13.152712,-74.218628,1,0,1,1,1,-9,0,1,0,3,1,8,159,0,0,6,28,0,1
"16300",102369,201402260044,2014,2,26,0,19,6,23.052229,89.886569,2,0,1,1,1,0,0,1,0,2,3,25,19,0,0,8,19,0,2
"16301",61635,200409260005,2004,9,26,0,205,5,15.870032,100.992541,4,0,1,1,1,0,0,1,0,3,14,74,205,0,0,6,16,0,8
"16302",76118,201001310004,2010,1,31,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,2,22,109,153,0,0,5,3,1,1
"16303",59773,200210270002,2002,10,27,0,92,6,26.200604,92.937574,2,0,1,1,1,0,0,1,0,2,14,67,92,0,0,5,5,22,3
"16304",142922,201709070013,2017,9,7,0,92,6,18.10211,82.476399,1,0,1,1,1,0,0,1,0,8,1,12,92,0,0,8,20,0,6
"16305",70437,200807240016,2008,7,24,0,205,5,6.772404,101.292062,1,0,1,1,1,0,0,1,0,2,8,48,205,0,0,5,5,1,4
"16306",62171,200503200011,2005,3,20,0,97,10,31.348022,34.491093,1,1,1,1,1,0,0,1,0,3,8,49,97,0,0,6,11,0,3
"16307",106400,201406060009,2014,6,6,0,95,10,34.790665,44.662151,1,0,1,1,0,1,0,1,0,3,4,34,95,0,0,6,16,0,4
"16308",119355,201506100017,2015,6,10,0,4,6,34.215062,71.023413,3,0,1,1,1,0,0,0,0,1,2,18,4,0,0,5,5,1,6
"16309",105144,201405070010,2014,5,7,0,95,10,34.92485,43.491413,1,0,1,1,1,0,0,1,0,1,3,25,95,0,0,5,5,1,1
"16310",128426,201603280006,2016,3,27,0,95,10,33.07835,44.254719,1,0,1,1,1,0,0,0,1,3,14,83,95,0,0,6,13,1,4
"16311",5230,197807100001,1978,7,10,0,97,10,31.605568,34.77177,1,0,1,1,1,0,0,1,0,3,19,100,97,0,0,6,16,0,2
"16312",130933,201606150001,2016,6,15,0,113,10,30.148302,17.007691,1,0,1,1,1,0,0,0,1,3,20,109,113,0,0,6,15,1,5
"16313",64813,200607060006,2006,7,6,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,3,1
"16314",70912,200808260013,2008,8,26,0,603,8,54.446968,-6.39292,1,0,1,1,1,0,1,1,0,8,2,15,96,0,0,9,21,0,2
"16315",143365,201709270043,2017,9,27,0,160,5,6.224521,125.061266,1,0,1,1,1,0,0,1,0,1,2,15,160,0,0,5,5,1,6
"16316",35195,199009110004,1990,9,11,0,209,10,7.29384,85.56121,5,0,1,1,0,1,0,1,0,2,4,29,209,0,0,5,2,0,6
"16317",4832,197802280012,1978,2,28,0,98,8,44.49419,11.346518,1,0,1,1,1,-9,1,1,0,7,2,15,98,0,0,8,19,0,1
"16318",85167,201203180024,2012,3,18,0,92,6,21.177289,83.567061,1,1,1,1,1,0,0,1,0,6,1,12,92,0,0,5,5,1,3
"16319",90533,201212250002,2012,12,25,0,153,6,33.915234,71.458679,1,0,1,1,0,1,0,1,0,3,4,39,153,0,0,6,16,0,3
"16320",61391,200407080001,2004,7,8,0,95,10,34.208416,43.890713,1,0,1,1,0,1,0,1,0,3,4,27,217,1,0,6,15,14,1
"16321",55312,199907040005,1999,7,4,0,217,1,39.164021,-86.509869,1,0,1,1,1,1,1,1,0,2,14,71,217,0,0,5,3,2,3
"16322",42912,199210260003,1992,10,26,0,45,3,9.142038,-75.061115,4,0,1,1,0,1,0,1,0,2,4,29,45,0,0,5,2,3,8
"16323",132933,201608190030,2016,8,19,0,147,11,5.503034,5.835072,1,0,1,1,1,0,1,1,0,3,21,108,147,0,0,6,28,0,3
"16324",56298,200005130002,2000,5,13,0,235,9,45.251667,19.836944,1,0,1,1,1,0,0,1,0,1,2,15,175,1,0,5,5,1,6
"16325",78876,201010090017,2010,10,9,0,205,5,6.772404,101.292062,3,0,1,1,1,0,0,1,0,2,1,9,205,0,0,5,5,0,2
"16326",76008,201001190013,2010,1,19,0,95,10,36.354145,43.14357,1,0,1,1,1,0,0,1,0,3,2,18,95,0,0,6,17,0,1
"16327",142008,201707310011,2017,7,31,0,95,10,33.477631,43.300294,2,0,1,1,1,0,1,0,0,3,20,107,95,0,0,6,16,0,4
"16328",80729,201103300005,2011,3,30,0,167,9,42.98542,47.450668,1,0,1,1,1,0,0,0,0,3,14,67,167,0,0,6,28,0,1
"16329",123531,201510190005,2015,10,19,0,153,6,30.200819,66.994354,1,0,1,1,1,0,0,1,0,3,19,99,153,0,0,6,14,12,1
"16330",3363,197610080002,1976,10,8,0,199,8,46.947922,7.444608,1,0,1,1,1,-9,0,1,0,7,7,46,185,0,0,8,18,0,8
"16331",11026,198106260003,1981,6,26,0,162,8,38.725299,-9.150036,1,0,1,1,1,0,0,0,0,1,1,4,162,0,0,5,5,0,4
"16332",69894,200806120013,2008,6,12,0,92,6,24.798346,93.94043,1,0,1,1,1,0,0,1,0,3,3,25,92,1,0,6,7,0,6
"16333",73955,200906210001,2009,6,21,0,167,9,43.2267,44.770569,1,0,1,1,1,0,0,1,0,3,3,25,167,0,0,6,7,0,2
"16334",30968,198906260011,1989,6,26,0,159,3,-7.189056,-79.5136,1,0,1,1,1,0,0,1,0,2,2,18,159,0,0,5,2,0,2
"16335",21529,198512200001,1985,12,20,0,139,11,-17.88419,15.06343,1,0,1,1,1,-9,0,1,0,3,14,79,139,0,0,6,16,2,2
"16336",132647,201608100004,2016,8,10,0,95,10,33.375759,44.702866,1,0,1,1,1,0,0,1,0,3,14,74,95,0,0,6,16,2,8
"16337",29229,198812110008,1988,12,11,0,159,3,-13.152712,-74.218628,1,0,1,1,1,0,0,1,0,1,3,25,159,0,0,5,2,2,7
"16338",122579,201509170114,2015,9,17,0,603,8,51.488636,-2.623525,1,0,1,1,1,0,0,1,0,7,1,12,216,0,0,8,18,0,2
"16339",61065,200403110006,2004,3,11,0,185,8,40.465595,-3.696263,1,0,1,1,1,0,1,0,0,3,19,100,185,1,0,6,28,0,4
"16340",12920,198205040004,1982,5,4,0,61,2,13.69288,-89.199161,1,0,1,1,1,0,0,1,0,3,16,90,61,0,0,6,16,0,4
"16341",109605,201408250057,2014,8,25,0,214,9,47.981647,37.762325,1,0,1,1,1,0,1,1,0,3,14,76,214,0,0,6,11,0,3
"16342",133646,201609160033,2016,9,16,0,110,10,34.184605,36.424011,1,0,1,1,1,0,1,1,0,3,14,65,200,0,0,6,7,0,7
"16343",87636,201207220025,2012,7,22,0,153,6,33.915234,71.458679,1,0,1,1,1,0,0,1,0,2,3,22,153,0,0,6,11,0,6
"16344",23733,198612080001,1986,12,8,0,43,3,-33.366238,-70.505302,1,0,1,1,1,-9,0,1,0,2,7,46,43,1,0,5,5,1,1
"16345",56552,200007120002,2000,7,12,0,19,6,22.341896,91.815117,1,0,1,1,1,0,0,1,0,2,14,67,19,0,0,5,5,8,3
"16346",94135,201305300004,2013,5,30,0,96,8,53.361675,-6.245485,1,0,1,1,1,0,0,0,0,3,14,76,96,0,0,6,16,0,1
"16347",102305,201402240121,2014,2,24,0,14,12,-27.639793,153.108516,1,0,1,1,1,0,0,1,0,7,3,22,14,0,0,8,19,0,1
"16348",21854,198602150005,1986,2,15,0,183,11,-26.184113,10.410744,5,0,1,1,1,0,0,0,0,1,7,45,183,0,0,6,7,0,3
"16349",28966,198811140002,1988,11,14,0,61,2,13.491242,-88.173134,1,0,1,1,1,0,0,1,0,3,21,107,61,0,0,6,16,0,7
"16350",38744,199110070007,1991,10,7,0,45,3,6.186944,-72.4725,1,0,1,1,1,0,0,1,0,1,2,15,45,0,0,5,3,1,8
"16351",9879,198011210002,1980,11,21,0,61,2,14.331414,-89.442393,1,0,1,1,1,-9,0,1,0,3,14,73,61,0,0,6,16,1,3
"16352",223,197005120003,1970,5,12,0,217,1,42.331685,-83.047924,1,0,1,1,1,0,0,1,0,7,2,21,217,0,0,8,20,0,1
"16353",15281,198306170001,1983,6,17,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,0,1,0,3,10,54,159,0,0,6,16,0,1
"16354",133335,201609040004,2016,9,4,0,95,10,33.100529,44.584492,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,1,1
"16355",71175,200810030001,2008,10,3,0,160,5,9.5725,125.73306,1,0,1,1,1,0,0,1,0,3,14,67,160,0,0,6,7,0,1
"16356",132485,201608060014,2016,8,6,0,205,5,6.402743,101.705966,1,0,1,1,1,0,1,1,0,3,21,107,205,0,0,6,12,0,4
"16357",11478,198109120004,1981,9,12,0,217,1,40.697132,-73.931351,1,0,1,1,1,0,0,1,0,3,7,46,130,1,0,6,16,0,4
"16358",32331,198911010008,1989,11,1,0,110,10,33.888523,35.503513,1,0,1,1,1,0,0,1,0,3,14,75,110,0,0,6,16,0,4
"16359",7375,197909090001,1979,9,9,0,4,6,34.346722,62.197315,1,0,1,1,1,-9,0,1,0,2,18,97,4,0,0,5,4,2,4
"16360",36859,199104080007,1991,4,8,0,185,8,43.297222,-2.991667,1,0,1,1,1,0,0,1,0,1,3,25,185,0,0,6,16,1,3
"16361",50335,199607210001,1996,7,21,0,130,1,25.55,-103.433333,1,0,0,1,1,1,0,1,0,1,14,68,130,0,0,5,5,1,1
"16362",2278,197503000006,1975,3,0,0,185,8,28.475562,-16.267372,1,0,1,1,1,0,0,1,0,2,14,73,185,0,0,8,18,0,4
"16363",10192,198101260006,1981,1,26,0,603,8,55.011562,-7.312045,1,0,1,1,1,0,0,1,0,3,14,67,216,0,0,6,16,0,1
"16364",72846,200903150007,2009,3,15,0,4,6,33.566561,69.878354,1,0,1,1,1,0,0,1,0,3,14,71,4,0,0,6,17,1,3
"16365",104796,201404290006,2014,4,29,0,205,5,6.175249,101.503986,3,0,1,1,1,0,0,1,0,2,2,18,205,0,0,5,5,1,6
"16366",91104,201301220040,2013,1,22,0,147,11,11.840929,13.141459,1,0,1,1,1,0,0,0,0,7,8,49,147,1,0,8,18,0,4
"16367",126051,201601110044,2016,1,11,0,95,10,33.953167,44.921906,1,0,1,1,1,0,1,1,0,7,1,7,95,0,0,8,18,0,3
"16368",71666,200811210004,2008,11,21,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,1,8
"16369",78460,201009070008,2010,9,7,0,167,9,43.983598,47.034992,3,1,1,1,1,0,0,1,0,3,19,100,167,0,0,6,16,0,7
"16370",51888,199703080002,1997,3,8,0,217,1,34.097866,-118.407379,1,0,1,1,1,-9,0,1,0,7,5,40,217,0,1,8,18,0,7
"16371",61517,200408160003,2004,8,16,0,186,6,6.941837,79.861687,1,0,1,1,1,0,0,1,0,1,2,15,186,0,0,5,5,1,6
"16372",109245,201408150039,2014,8,15,0,153,6,34.375911,73.279511,1,0,1,1,1,0,0,0,0,2,3,23,153,0,0,5,5,0,1
"16373",410,197009110003,1970,9,11,0,218,3,-34.891151,-56.187214,1,0,1,1,1,0,0,1,0,3,1,4,217,0,0,6,16,0,6
"16374",108303,201407220010,2014,7,22,0,153,6,29.803965,66.85099,1,0,1,1,1,0,0,1,0,8,14,68,153,0,0,2,1,0,3
"16375",137698,201702160006,2017,2,16,0,182,11,2.059819,45.326115,1,0,1,1,1,0,0,1,0,3,2,17,182,0,0,6,11,2,8
"16376",15831,198309170004,1983,9,17,0,145,2,13.22972,-88.556531,5,0,1,1,0,1,0,1,0,2,4,29,145,0,0,5,2,30,7
"16377",111492,201410190061,2014,10,20,0,214,9,48.268059,38.52132,1,0,1,1,0,1,0,1,0,3,4,34,214,0,0,6,11,0,4
"16378",44787,199404170010,1994,4,17,0,78,8,37.99749,23.762728,1,0,1,1,1,0,0,1,0,3,7,45,69,1,0,6,16,0,3
"16379",83912,201201050004,2012,1,5,0,95,10,31.135535,45.861207,1,0,1,1,1,0,1,1,1,3,14,69,95,0,0,6,13,45,4
"16380",2422,197505190001,1975,5,19,0,203,11,0.350848,-75.604236,5,0,1,1,1,0,0,1,0,6,8,49,217,0,0,13,27,0,3
"16381",49606,199603290005,1996,3,29,0,213,11,2.771679,32.288421,1,0,1,1,0,1,0,1,0,2,4,27,213,0,0,5,5,0,8
"16382",59474,200207050007,2002,7,5,0,167,9,43.84,46.4281,1,0,1,1,1,0,0,1,0,2,14,67,167,0,0,5,5,5,1
"16383",74042,200906280018,2009,6,28,1,45,3,2.35305,-72.83189,1,0,1,1,1,0,0,1,0,3,2,18,45,1,0,6,17,0,3
"16384",132677,201608100044,2016,8,10,0,205,5,7.896745,98.302834,1,1,1,1,1,0,1,0,0,3,20,107,205,0,0,6,12,0,2
"16385",136537,201612280002,2016,12,28,0,4,6,34.516895,69.147011,1,0,1,1,1,0,0,0,0,1,2,15,4,0,0,6,8,0,1
"16386",97077,201309170032,2013,9,17,0,92,6,18.8,80.8167,2,0,1,1,1,0,0,1,0,2,3,25,92,0,0,5,3,2,8
"16387",140308,201705300010,2017,5,30,0,95,10,34.377976,44.935498,2,0,1,1,0,1,0,1,0,1,4,39,95,0,0,6,16,1,2
"16388",83571,201112060070,2011,12,6,0,4,6,31.76147,64.621428,3,0,1,1,0,1,0,1,0,3,4,37,422,0,0,6,16,1,1
"16389",49602,199603280006,1996,3,28,0,60,10,30.084629,31.334314,1,0,1,1,1,0,0,1,0,4,6,42,60,0,0,8,19,0,8
"16390",84517,201202080016,2012,2,8,0,182,11,4.321015,45.299386,1,0,1,1,1,0,0,1,0,2,14,67,182,1,0,5,5,2,3
"16391",47863,199507150001,1995,7,15,0,155,10,31.502407,34.459743,1,0,1,1,1,-9,0,1,0,1,3,25,155,0,0,5,5,1,3
"16392",71391,200810290014,2008,10,29,0,95,10,33.74324,44.623825,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,16,1,3
"16393",5438,197809300002,1978,9,30,0,60,10,31.275278,34.167778,1,1,1,1,1,-9,0,1,0,3,14,79,97,0,0,6,16,0,3
"16394",69232,200804220014,2008,4,22,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,2,14,77,95,0,0,5,5,1,3
"16395",548,197101270002,1971,1,27,0,218,3,-34.891151,-56.187214,1,0,1,1,1,0,0,1,0,2,10,56,218,0,0,5,3,0,1
"16396",137538,201702090023,2017,2,9,1,195,11,13.314837,25.088934,1,1,1,1,1,0,0,1,0,4,14,73,195,0,0,5,5,2,3
