"","iyear","imonth","iday","extended","country","region","latitude","longitude","specificity","vicinity","crit1","crit2","crit3","doubtterr","multiple","success","suicide","attacktype1","targtype1","targsubtype1","natlty1","guncertain1","individual","weaptype1","weapsubtype1","nkill","nwound","property","Cluster"
"5652",2015,4,24,0,214,9,47.942608,37.505135,1,1,1,1,0,1,0,1,0,2,4,34,214,0,0,6,11,0,0,-9,2
"5653",2014,1,15,0,147,11,11.661944,14.02,1,0,1,1,1,0,0,1,0,2,3,22,147,0,0,6,11,6,0,1,6
"5654",1980,11,24,0,45,3,5.41255,-74.99229,1,0,1,1,1,0,0,0,0,9,14,75,45,0,0,13,21,3,1,1,8
"5655",1976,12,5,0,185,8,40.465595,-3.696263,1,0,1,1,1,0,1,1,0,3,10,55,185,0,0,6,16,0,0,1,5
"5656",1984,12,7,0,197,11,-26.328746,31.143897,1,0,1,1,1,0,0,1,0,1,3,25,197,1,0,5,2,1,0,0,6
"5657",2014,11,28,0,147,11,11.974328,8.50026,1,0,1,1,1,0,0,1,1,3,15,86,147,0,0,6,13,122,270,1,4
"5658",1996,6,12,0,185,8,40.465595,-3.696263,1,0,1,1,1,0,0,0,0,1,2,14,185,0,0,6,16,0,1,0,6
"5659",1995,1,30,0,6,10,36.763763,3.055413,1,0,1,1,1,0,0,1,1,3,3,22,6,0,0,6,15,43,286,1,4
"5660",2012,11,20,0,95,10,35.45211,44.375465,1,0,1,1,1,0,1,1,0,3,3,25,95,0,0,6,15,0,0,0,6
"5661",2014,7,18,0,214,9,48.581535,39.355545,1,1,1,1,0,1,1,1,0,3,4,36,214,0,0,6,11,1,0,-9,2
"5662",2010,9,19,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,19,99,95,0,0,6,15,2,4,1,5
"5663",1981,7,21,0,110,10,33.888523,35.503513,1,0,1,0,1,1,0,1,0,3,17,93,155,0,0,6,16,0,1,1,1
"5664",2015,7,31,0,205,5,6.451894,101.104109,1,0,1,1,1,0,0,1,0,2,3,22,205,0,0,6,11,0,18,1,6
"5665",2010,12,24,0,95,10,32.469238,44.416637,1,0,1,1,1,0,1,1,0,3,14,76,95,0,0,6,17,2,2,1,5
"5666",2013,3,2,0,153,6,26.102882,62.368946,1,0,1,1,1,0,0,1,0,2,14,73,153,0,0,5,5,4,0,1,5
"5667",2008,11,1,0,153,6,34.006004,71.53743,1,0,0,1,1,1,0,1,0,2,14,73,153,0,0,5,5,2,0,0,5
"5668",2015,11,26,1,146,11,13.700805,13.309,1,0,1,1,1,0,0,1,0,2,14,75,146,0,0,6,11,18,11,1,5
"5669",2009,3,31,0,228,10,15.862624,43.042614,1,0,1,1,1,0,0,1,0,6,18,97,98,0,0,13,21,0,0,0,8
"5670",2015,3,31,1,228,10,14.306435,44.079295,3,0,1,0,1,1,1,1,0,6,22,109,228,0,0,5,5,0,1,0,1
"5671",2017,9,24,0,217,1,36.046771,-86.583081,1,0,1,1,1,0,0,1,0,2,15,86,217,0,1,5,3,1,8,0,7
"5672",1987,10,21,0,45,3,7.98092,-75.41919,1,0,1,1,1,0,0,1,0,2,14,75,45,0,0,5,2,4,3,1,7
"5673",2012,9,25,0,95,10,36.354145,43.14357,1,0,1,1,0,1,0,1,0,2,4,36,95,0,0,5,3,2,0,0,6
"5674",2016,5,28,0,92,6,25.611,85.144,1,0,1,1,1,0,0,0,0,6,10,55,92,0,0,9,27,0,1,0,8
"5675",2012,7,22,0,45,3,7.033333,-72.066667,2,0,1,1,1,0,0,1,0,3,21,108,45,0,0,6,16,0,0,1,5
"5676",1983,2,18,0,159,3,-13.92,-74.333889,1,0,1,1,1,0,0,1,0,2,3,25,159,0,0,5,2,10,1,1,7
"5677",2017,9,27,0,95,10,32.766426,43.389958,1,0,1,1,0,1,0,1,0,3,4,36,95,0,0,6,15,4,0,-9,2
"5678",2014,4,17,1,209,10,37.985825,40.616933,4,0,1,1,1,0,0,1,0,6,2,15,209,0,0,13,23,0,0,0,8
"5679",2017,11,25,0,228,10,12.867085,44.981911,1,0,1,1,1,0,0,1,0,1,3,25,228,0,0,5,5,1,0,0,6
"5680",1978,1,28,0,45,3,7.6676,-76.6803,1,0,1,1,1,0,0,1,0,2,3,25,45,0,0,5,2,5,0,0,7
"5681",1990,5,25,0,160,5,7.083241,125.600998,1,0,1,1,1,0,1,1,0,3,2,21,160,0,0,6,16,0,0,1,6
"5682",2015,3,5,0,113,10,31.927389,12.251627,1,0,1,1,1,0,1,1,0,3,14,74,113,0,0,6,11,0,0,-9,2
"5683",2017,11,7,1,228,10,15.700747,43.603514,4,0,1,1,1,0,0,1,0,6,10,55,228,0,0,5,5,0,0,0,5
"5684",2016,11,8,0,37,11,11.238678,14.153845,1,0,1,1,1,0,0,1,0,2,14,75,37,0,0,8,18,2,0,1,5
"5685",1982,3,15,0,45,3,6.462828,-75.556394,1,0,1,1,0,1,0,1,0,2,4,29,45,0,0,5,2,7,0,1,7
"5686",2015,8,27,0,228,10,13.966953,44.002258,1,0,1,0,1,1,0,0,0,1,17,94,228,0,0,6,16,0,0,1,1
"5687",1985,5,16,0,61,2,13.447063,-88.556531,4,0,1,1,1,0,1,1,0,3,21,107,61,0,0,6,16,0,0,1,7
"5688",2013,11,1,0,95,10,36.354145,43.14357,1,1,1,1,0,1,0,1,0,3,4,29,95,0,0,6,16,1,0,0,6
"5689",2017,8,10,1,95,10,35.309674,43.736308,3,0,1,1,1,0,0,1,0,6,14,67,95,0,0,13,23,1,3,0,8
"5690",2011,12,7,0,130,1,20.115301,-98.745887,1,0,1,1,1,0,0,1,0,3,8,48,130,1,0,6,9,0,1,0,7
"5691",1997,3,29,0,69,8,42.374887,9.529963,1,0,1,1,1,-9,1,1,0,3,1,3,69,0,0,6,16,0,0,1,3
"5692",2010,6,12,0,153,6,33.697271,71.144852,3,0,1,1,1,0,1,1,0,3,14,76,153,1,0,6,17,0,0,1,5
"5693",1999,11,3,0,92,6,34.08374,74.789902,1,0,1,1,1,1,0,1,1,2,4,34,92,0,0,5,2,8,2,1,6
"5694",2010,11,2,0,98,8,44.49419,11.346518,1,0,1,1,1,0,1,0,0,1,2,18,98,0,0,6,9,0,0,0,6
"5695",1994,5,4,0,159,3,-11.967368,-76.978462,1,0,1,1,1,0,1,1,0,3,1,5,159,0,0,6,16,0,0,1,7
"5696",1997,6,10,0,141,6,27.643148,83.890632,3,0,1,0,1,1,0,1,0,9,14,84,141,0,0,13,23,3,0,1,1
"5697",1990,5,21,0,83,2,15.498381,-90.982067,4,0,1,1,1,0,1,1,0,3,21,107,83,0,0,6,16,0,0,1,7
"5698",2000,9,29,0,183,11,-33.995515,18.584543,1,0,1,1,1,0,0,1,0,2,14,67,183,0,0,5,3,1,10,-9,2
"5699",1984,6,6,0,43,3,-36.816006,-73.037659,1,0,1,1,1,0,0,1,0,3,3,22,43,0,0,6,16,0,0,1,7
"5700",2012,4,15,0,4,6,34.417122,70.449593,1,0,1,1,1,0,1,1,1,3,4,37,422,0,0,6,15,2,3,1,6
"5701",2014,12,30,0,228,10,15.635556,44.323889,2,0,1,1,1,0,1,1,0,3,14,76,228,0,0,6,16,0,0,1,5
"5702",1997,2,3,0,90,9,47.498406,19.040758,1,0,1,1,1,-9,0,1,0,3,1,7,90,0,0,6,7,0,0,1,3
"5703",2016,10,21,0,173,10,16.601688,42.94059,1,0,1,1,1,0,0,1,0,2,14,75,173,0,0,6,11,0,0,-9,2
"5704",1998,10,8,0,92,6,26.275268,92.953375,4,0,1,1,1,0,0,1,0,2,14,67,92,1,0,5,5,13,0,0,5
"5705",1984,12,25,0,217,1,30.420845,-87.217239,1,0,1,1,1,0,1,1,0,3,5,40,217,0,0,6,16,0,0,1,7
"5706",1984,4,20,0,603,8,51.504387,-0.140041,1,0,1,1,1,0,0,1,0,3,6,44,216,0,0,6,16,0,22,1,6
"5707",2013,11,4,0,205,5,6.426823,101.824288,3,0,1,1,1,0,1,1,0,3,1,2,205,0,0,6,14,0,4,-9,2
"5708",2005,12,24,0,45,3,1.03033,-76.61475,1,0,1,1,1,0,0,1,0,3,2,18,45,0,0,6,7,0,12,-9,2
"5709",1986,4,29,0,217,1,18.386932,-66.061127,1,0,1,1,1,0,0,1,0,1,3,25,163,0,0,5,4,1,0,0,7
"5710",2017,1,30,0,228,10,14.781294,42.972851,1,1,1,1,0,1,0,1,1,3,4,32,422,0,0,6,15,3,3,1,6
"5711",2001,12,4,0,167,9,43.320229,45.654491,1,0,1,1,1,0,0,1,0,3,3,23,167,0,0,6,8,2,0,1,6
"5712",1982,11,14,0,83,2,15.2,-91.2,1,0,1,1,1,0,0,1,0,2,14,75,83,0,0,5,2,1,0,1,7
"5713",2016,4,6,0,92,6,20.279055,80.992169,3,0,1,1,1,0,0,0,0,3,20,108,92,0,0,6,31,0,0,0,5
"5714",1987,6,16,1,45,3,31.719386,66.994354,5,0,1,1,0,1,0,1,0,6,4,29,45,0,0,5,2,32,25,1,6
"5715",2015,2,7,0,95,10,33.420948,43.295662,1,0,1,1,1,0,1,1,0,9,2,21,95,0,0,13,23,10,4,-9,8
"5716",2012,6,12,0,4,6,31.855046,65.525024,3,0,1,1,0,1,0,1,0,3,4,37,422,0,0,6,16,1,0,0,6
"5717",2017,2,18,0,92,6,17.742874,81.396271,1,0,1,1,1,0,0,0,0,3,3,23,92,0,0,6,8,0,0,0,6
"5718",2001,8,26,0,69,8,41.930607,8.742907,1,0,1,1,1,0,0,1,0,3,3,25,69,0,0,6,15,0,0,1,6
"5719",1995,1,28,0,153,6,24.891115,67.143311,1,0,1,1,1,-9,0,1,0,1,14,76,153,0,0,13,23,1,0,0,3
"5720",2017,4,7,0,153,6,26.156056,63.014758,3,0,1,1,0,1,0,1,0,2,4,39,153,0,0,5,5,0,2,1,6
"5721",1984,9,17,0,160,5,14.596051,120.978666,1,0,1,1,1,0,0,0,0,3,7,46,101,0,0,6,16,0,0,0,6
"5722",2009,6,1,0,45,3,0.49765,-76.49768,1,1,1,1,1,0,0,1,0,7,1,1,45,1,0,8,20,0,0,1,7
"5723",1990,7,12,0,185,8,43.272052,-2.949076,1,0,1,1,1,0,0,0,0,3,1,4,69,0,0,6,16,0,0,1,6
"5724",2013,9,20,0,153,6,34.007206,71.983078,1,0,1,1,1,0,0,1,0,1,22,110,153,0,0,5,5,1,4,-9,2
"5725",2016,6,11,0,141,6,26.798741,87.366882,1,0,1,1,1,0,1,1,0,7,16,94,141,0,0,8,18,0,0,1,5
"5726",2017,6,5,0,113,10,32.721927,13.232287,1,0,1,1,0,1,0,0,0,2,4,36,113,0,0,5,5,0,0,0,6
"5727",2016,9,10,0,4,6,35.689514,64.295069,2,0,1,1,0,1,0,1,0,3,4,35,4,0,0,6,8,4,3,1,6
"5728",1985,10,3,0,145,2,13.229233,-85.53942,5,0,1,1,0,1,0,1,0,2,4,29,145,0,0,5,2,8,0,1,7
"5729",1989,8,27,0,186,6,6.155542,80.697809,1,0,1,1,1,0,0,1,0,1,3,25,186,0,0,5,2,5,0,0,6
"5730",1980,4,16,0,185,8,42.815372,-1.653616,1,0,1,1,1,0,0,1,0,3,3,22,185,0,0,6,16,0,0,1,6
"5731",2012,12,6,0,153,6,34.110325,71.163803,1,0,1,1,1,0,0,0,0,3,20,109,153,0,0,6,16,0,0,0,5
"5732",1986,5,27,0,153,6,24.891115,67.143311,1,0,1,1,1,0,1,1,0,3,6,43,173,0,0,6,16,0,0,1,6
"5733",1994,9,7,0,19,6,22.341896,91.815117,1,0,1,1,1,0,0,1,0,9,8,48,19,0,0,13,21,0,3,1,8
"5734",2011,7,4,0,34,11,-3.375828,29.364107,1,0,1,1,1,0,1,1,0,2,3,22,34,0,0,5,5,0,0,-9,2
"5735",2011,2,23,0,104,11,3.938715,41.844707,1,0,1,1,1,0,0,1,0,3,3,22,104,0,0,6,11,0,0,-9,2
"5736",2012,3,5,0,95,10,34.160587,42.37254,1,0,1,1,1,0,1,1,0,2,3,24,95,0,0,5,5,14,0,0,6
"5737",2009,7,19,0,4,6,35.672778,71.343333,1,0,1,1,1,0,0,1,0,3,14,76,4,1,0,6,11,0,2,1,5
"5738",1988,12,8,0,603,8,54.515694,-6.055724,1,0,1,1,0,1,0,1,0,3,4,27,216,0,0,6,16,0,2,1,6
"5739",2017,7,29,0,95,10,33.74324,44.623825,1,0,1,1,0,1,0,1,0,9,4,27,95,0,0,13,23,5,1,0,8
"5740",2009,2,13,0,92,6,23.606222,83.617754,1,0,1,1,1,0,1,1,0,7,16,90,92,1,0,8,20,0,0,1,5
"5741",1990,5,25,0,160,5,7.083241,125.600998,1,0,1,1,1,0,1,1,0,3,2,21,160,0,0,6,16,0,0,1,6
"5742",1989,4,21,0,186,6,6.342776,80.223009,1,0,1,1,1,0,0,1,0,2,3,22,186,0,0,5,2,1,5,1,6
"5743",2017,9,27,0,92,6,26.716667,95.033333,3,0,1,1,0,1,0,0,0,2,4,34,92,0,0,5,5,1,0,0,6
"5744",2015,7,10,0,182,11,2.059819,45.326115,1,0,1,1,0,1,0,1,0,3,4,27,422,0,0,6,7,0,0,-9,2
"5745",2008,1,7,0,95,10,35.45211,44.375465,1,0,1,1,0,1,0,1,0,3,4,34,95,0,0,6,16,0,1,1,6
"5746",1983,12,1,0,603,8,55.011562,-7.312045,1,0,1,1,1,0,0,0,0,1,3,25,233,0,0,5,5,0,1,0,6
"5747",1978,6,26,0,69,8,48.801399,2.130109,1,0,1,1,1,0,0,1,0,3,14,81,69,0,0,6,16,0,0,1,5
"5748",1974,5,28,0,98,8,45.539838,10.222956,1,0,1,1,1,0,0,1,0,3,2,15,98,0,0,6,16,8,102,1,4
"5749",2015,10,12,0,209,10,37.418748,42.491834,4,0,1,1,0,1,0,1,0,2,4,34,209,0,0,6,11,1,3,0,6
"5750",2007,1,18,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,74,95,0,0,6,15,10,30,0,5
"5751",1984,3,12,0,45,3,7.02104,-75.90933,1,0,1,1,1,0,0,1,0,9,14,75,45,0,0,13,21,1,1,1,8
"5752",1979,5,18,0,145,2,12.103822,-86.267014,1,0,1,1,1,0,0,1,0,1,2,18,145,0,0,13,23,1,0,0,7
"5753",2014,8,15,0,45,3,8.999799,-72.89781,1,0,1,1,1,0,0,0,0,3,20,110,45,0,0,6,17,0,0,0,5
"5754",2016,12,2,1,138,5,24.096022,98.308151,1,0,1,1,1,0,0,1,0,2,3,22,138,0,0,5,5,9,0,0,6
"5755",1991,4,30,0,45,3,4.667128,-74.106056,1,0,1,1,1,0,0,1,0,1,2,15,45,0,0,5,3,0,0,0,7
"5756",2015,6,10,0,4,6,34.385815,67.022095,3,0,1,1,1,0,0,1,0,8,14,70,4,0,0,2,1,0,18,0,5
"5757",1981,7,21,0,110,10,33.888523,35.503513,1,0,1,0,1,1,0,1,0,3,17,93,155,0,0,6,16,0,1,1,1
"5758",1987,10,23,0,45,3,5.45394,-73.36205,4,0,1,1,1,0,0,1,0,3,19,99,45,0,0,6,16,5,0,1,7
"5759",2017,6,14,0,217,1,38.821582,-77.053422,1,0,1,1,1,0,0,0,0,1,2,15,217,0,1,5,2,1,6,0,7
"5760",2001,8,16,0,93,5,5.541471,95.342957,1,0,1,1,1,0,1,1,0,3,1,3,93,0,0,6,16,0,0,1,6
"5761",2015,7,24,0,147,11,10.890928,13.627589,2,0,1,1,1,0,1,1,0,2,14,75,147,0,0,5,5,4,0,0,5
"5762",2012,10,20,0,153,6,34.006004,71.53743,1,0,1,1,1,0,0,1,0,3,1,1,153,0,0,6,16,0,0,1,6
"5763",1995,5,26,0,186,6,8.903002,81.00989,2,0,1,1,1,0,0,1,0,2,14,75,186,0,0,5,5,42,0,1,5
"5764",1988,1,31,0,153,6,31.2905,73.00627,1,0,1,1,1,0,0,1,0,1,4,34,92,1,0,13,23,1,0,0,8
"5765",2014,5,27,0,153,6,29.143866,69.099785,1,0,1,1,1,0,0,1,0,3,21,106,153,0,0,6,16,0,0,1,5
"5766",2017,11,7,0,173,10,17.554939,44.232357,1,0,1,1,1,0,0,1,0,3,14,76,173,0,0,6,11,0,4,-9,2
"5767",1980,6,28,0,96,8,53.17451,-7.69668,1,0,1,1,1,0,0,1,0,1,1,7,216,0,0,5,5,1,0,0,6
"5768",1996,5,6,0,92,6,34.08374,74.789902,1,0,1,1,1,0,0,0,0,3,3,23,92,0,0,6,7,0,3,1,6
"5769",2010,3,29,0,205,5,6.541102,101.280408,3,0,1,1,1,0,0,1,0,1,14,67,205,0,0,5,5,1,0,0,5
"5770",2016,10,9,0,217,1,30.963733,-87.267362,1,0,1,1,1,0,0,1,0,7,15,86,217,0,0,8,18,0,0,1,7
"5771",1995,10,14,0,153,6,24.891115,67.143311,1,0,1,1,1,0,0,1,0,1,22,109,153,0,0,5,5,1,0,0,5
"5772",2008,12,28,0,153,6,28.630806,69.186259,3,0,1,1,1,0,0,1,0,3,21,106,153,0,0,6,17,0,0,1,5
"5773",1990,8,16,0,78,8,37.99749,23.762728,1,0,1,1,1,-9,0,1,0,7,2,21,78,0,0,8,18,0,0,1,3
"5774",2016,1,3,0,155,10,31.530243,35.094162,1,0,1,1,0,1,1,1,0,2,4,34,97,0,0,5,4,0,1,0,6
"5775",1984,3,18,0,43,3,-33.010693,-71.527794,1,0,1,1,1,0,0,1,0,3,21,107,43,1,0,6,16,0,0,1,7
"5776",2008,5,21,0,92,6,25.906267,93.72759,1,0,1,1,1,0,0,1,0,2,1,12,92,0,0,5,5,1,0,0,6
"5777",2012,3,11,0,4,6,34.801713,71.216143,3,0,1,1,1,0,0,0,1,3,14,67,4,0,0,6,13,0,0,0,5
"5778",2014,7,19,0,182,11,2.059819,45.326115,1,0,1,1,1,0,0,1,0,2,4,34,182,1,0,5,5,2,0,-9,2
"5779",2017,9,22,0,95,10,36.319386,41.861473,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,17,3,0,0,5
"5780",2009,10,17,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,3,14,67,95,0,0,6,17,0,3,-9,2
"5781",2010,7,11,0,95,10,33.31065,44.038208,1,0,1,1,1,0,0,1,0,2,17,94,95,0,0,5,5,0,1,0,5
"5782",1992,6,4,0,43,3,-20.216805,-70.141356,1,0,1,1,1,0,0,1,0,3,2,21,43,0,0,6,16,2,0,1,7
"5783",1992,1,22,0,4,6,36.734772,70.811995,4,0,1,0,1,1,0,1,0,1,22,109,4,0,0,5,2,1,0,0,1
"5784",1982,5,3,0,185,8,43.258434,-2.921819,1,0,1,1,1,0,0,1,0,3,1,3,185,0,0,6,16,0,0,1,6
"5785",2014,2,1,0,160,5,6.93485,124.42801,1,0,1,1,0,1,1,1,0,3,4,29,160,0,0,6,16,0,4,1,6
"5786",2014,2,20,0,4,6,32.164997,63.425297,1,0,1,1,0,1,0,1,0,3,4,34,4,0,0,6,8,3,0,0,6
"5787",1976,6,20,0,162,8,38.725299,-9.150036,1,0,1,1,1,0,0,1,0,3,21,107,162,0,0,6,16,0,0,1,5
"5788",1997,8,18,0,30,3,-22.851423,-48.464107,3,0,1,1,1,0,0,1,0,9,1,9,30,0,0,13,23,0,0,1,8
"5789",2001,10,19,0,217,1,40.697132,-73.931351,1,0,1,1,1,0,0,1,0,8,10,53,217,1,1,1,1,0,2,0,7
"5790",2011,3,11,0,153,6,33.915234,71.458679,1,0,1,1,1,0,1,1,0,3,19,103,153,0,0,6,16,0,0,1,5
"5791",2013,2,23,0,205,5,6.265556,101.263056,3,0,1,1,1,0,0,1,0,3,16,90,205,0,0,6,16,0,0,1,5
"5792",1980,4,24,0,98,8,45.469212,9.174508,1,0,1,1,1,0,0,1,0,3,2,21,98,0,0,6,16,0,0,1,6
"5793",1981,6,5,0,83,2,14.333333,-91.016667,1,0,1,1,0,1,0,1,0,3,4,35,83,1,0,6,8,6,6,1,7
"5794",1989,3,23,0,61,2,13.833333,-88.716667,1,0,1,1,0,1,0,1,0,2,4,29,61,0,0,5,2,4,0,1,7
"5795",1992,12,13,0,45,3,6.242026,-75.564766,1,0,1,1,1,0,1,1,0,3,2,15,45,0,0,6,28,0,0,1,7
"5796",1985,9,20,0,145,2,13.611277,-84.866885,3,1,1,1,0,1,0,1,0,2,4,29,145,0,0,5,2,0,0,1,7
"5797",2008,7,3,1,74,7,42.203769,43.990513,1,0,1,1,1,0,1,1,0,3,12,61,74,1,0,6,11,0,0,0,5
"5798",2005,3,6,0,95,10,33.303566,44.371773,1,0,1,1,1,0,0,1,0,1,2,18,95,0,0,5,5,1,0,0,6
"5799",1989,7,13,0,92,6,34.08374,74.789902,1,0,1,1,1,-9,0,1,0,2,14,79,92,0,0,5,2,4,7,1,3
"5800",1978,4,0,1,98,8,41.890961,12.490069,1,0,1,1,1,-9,0,1,0,6,1,3,98,0,0,13,24,0,0,0,8
"5801",1999,10,16,0,69,8,42.056778,9.41805,1,0,1,1,1,0,1,1,0,3,16,92,69,0,0,6,16,0,0,1,5
"5802",2014,11,9,0,60,10,29.311707,30.838812,1,0,1,1,1,0,0,1,0,2,3,23,60,0,0,5,5,1,1,1,6
"5803",2008,12,4,0,4,6,33.335258,69.928467,1,1,1,1,1,0,0,1,1,3,2,20,4,1,0,6,15,4,0,-9,2
"5804",2014,1,11,1,4,6,34.975439,63.12896,3,0,1,1,1,0,0,1,0,6,2,18,4,0,0,5,5,0,0,0,6
"5805",2013,7,26,0,95,10,35.772012,43.121196,1,0,1,1,1,0,0,1,0,1,3,25,95,0,0,5,5,1,0,0,6
"5806",1982,6,5,0,45,3,3.018782,-76.643934,1,0,1,1,1,0,0,1,0,3,3,22,45,0,0,6,7,2,0,1,7
"5807",2015,11,27,0,34,11,-3.340822,29.308681,1,1,1,1,1,0,0,0,0,1,2,15,34,0,0,5,5,1,1,-9,2
"5808",1989,10,6,0,61,2,13.835,-89.274444,1,0,1,1,1,0,0,1,0,7,1,5,61,0,0,8,18,0,0,1,7
"5809",2008,3,27,0,95,10,33.303566,44.371773,1,0,1,1,1,1,0,1,0,2,14,67,95,0,0,5,5,2,0,0,5
"5810",1981,8,29,0,15,8,48.208174,16.373819,1,0,1,1,1,0,0,1,0,3,15,86,15,0,0,6,7,2,19,1,5
"5811",2010,6,12,0,153,6,33.697271,71.144852,3,0,1,1,1,0,1,1,0,3,8,49,153,1,0,6,17,0,0,1,5
"5812",2012,10,2,0,4,6,34.988941,70.911217,1,0,1,1,1,0,0,1,0,3,3,25,4,0,0,6,8,3,0,0,6
"5813",2016,12,13,0,228,10,12.867085,44.981911,1,0,1,1,1,0,0,1,0,2,17,94,228,0,0,5,3,0,1,0,5
"5814",1990,6,6,0,43,3,-33.366238,-70.505302,1,0,1,1,1,0,0,1,0,2,1,3,43,0,0,5,3,0,0,1,7
"5815",2004,6,30,0,92,6,34.08374,74.789902,1,0,1,1,1,0,0,1,0,3,4,29,92,0,0,6,7,0,9,0,6
"5816",2014,4,2,0,95,10,36.354145,43.14357,1,0,1,1,1,0,0,1,0,3,3,23,95,0,0,6,16,1,1,0,6
"5817",2008,6,20,0,160,5,7.80121,122.759801,1,0,1,1,1,0,0,1,0,3,3,22,160,0,0,6,7,0,4,-9,2
"5818",1978,9,30,0,60,10,31.275278,34.167778,1,1,1,1,1,-9,0,1,0,3,14,79,97,0,0,6,16,0,0,1,3
"5819",1982,8,20,0,15,8,48.208174,16.373819,1,0,1,1,1,-9,0,0,0,3,14,76,15,0,0,6,16,0,0,0,3
"5820",2015,11,15,0,95,10,33.449772,43.29578,1,0,1,1,0,1,0,0,1,3,4,34,95,0,0,6,15,2,0,0,6
"5821",1980,8,4,0,94,10,34.792639,48.517698,1,0,1,1,1,0,0,1,0,3,15,86,94,0,0,6,16,0,21,1,5
"5822",1983,10,16,0,159,3,-13.163874,-74.223564,2,1,1,1,0,1,0,1,0,2,4,29,159,0,0,5,2,30,0,1,7
"5823",1997,8,31,0,130,1,31.733333,-106.483333,1,0,1,1,1,-9,0,1,0,2,20,107,422,0,0,5,5,3,2,1,3
"5824",1985,1,15,0,159,3,-12.068306,-75.210163,3,0,1,1,1,0,0,1,0,3,2,21,159,1,0,6,16,0,0,1,7
"5825",1986,2,21,0,160,5,14.679084,120.539549,4,0,1,1,1,0,0,1,0,1,2,18,160,0,0,5,5,1,0,0,6
"5826",2017,5,3,0,113,10,32.069286,20.151144,1,0,1,1,1,0,0,1,0,3,14,75,113,0,0,6,11,3,7,1,5
"5827",2013,5,20,0,153,6,32.306099,69.579956,1,0,1,1,1,0,1,1,0,3,21,107,153,0,0,6,12,0,0,1,5
"5828",2013,3,6,0,160,5,6.946939,124.87966,1,0,1,1,1,0,0,0,0,3,20,107,160,0,0,6,16,0,0,0,5
"5829",2016,7,19,0,200,10,36.201721,37.14352,1,0,1,1,1,0,0,1,0,3,14,75,200,0,0,6,11,0,0,-9,2
"5830",1994,1,31,0,34,11,-3.375828,29.364107,1,0,1,1,1,0,0,1,0,9,20,107,34,0,0,13,23,20,0,1,8
"5831",2015,6,15,0,4,6,33.335258,69.928467,1,0,1,1,1,0,0,1,0,3,3,25,4,0,0,6,8,1,3,1,6
"5832",2016,8,13,0,4,6,31.80262,66.324715,1,0,1,1,1,0,0,1,0,3,8,49,4,0,0,6,16,0,0,1,6
"5833",1987,7,14,0,110,10,34.438094,35.830837,1,0,1,1,1,0,0,1,0,3,14,79,110,0,0,6,16,6,40,1,5
"5834",2013,7,25,0,141,6,26.649899,85.797084,1,0,1,1,1,0,0,0,0,1,14,84,141,0,0,5,5,0,1,0,5
"5835",1989,6,2,0,19,6,42.697854,35.198219,5,0,1,1,1,0,0,1,0,3,1,2,19,0,0,6,16,4,12,1,6
"5836",2015,11,18,0,34,11,-3.375828,29.364107,1,0,1,1,1,0,0,1,0,3,20,107,34,0,0,6,7,0,1,0,5
"5837",2008,8,2,0,160,5,13.883652,120.916182,1,0,1,1,1,0,0,1,0,3,16,90,160,0,0,6,16,0,0,1,5
"5838",2012,11,20,0,153,6,33.93573,71.487518,1,0,1,1,1,0,0,0,1,3,1,1,153,0,0,6,13,0,0,0,6
"5839",2010,12,29,0,95,10,36.354145,43.14357,1,0,1,1,1,0,0,1,1,1,3,22,95,0,0,6,13,7,0,1,6
"5840",1987,4,24,0,183,11,-29.965819,30.882976,1,0,1,1,1,0,0,1,0,8,3,25,183,0,0,9,27,2,3,1,8
"5841",2012,12,9,0,182,11,2.059819,45.326115,1,0,1,1,0,1,1,1,0,3,4,27,182,0,0,6,16,4,2,-9,2
"5842",1974,6,5,0,603,8,54.50853,-6.763131,1,0,1,1,0,1,0,1,0,1,4,34,216,0,0,5,4,1,1,0,6
"5843",2009,2,3,0,92,6,23.094391,86.220296,1,0,1,0,1,1,0,1,0,2,22,109,92,1,0,5,5,1,2,-9,1
"5844",2012,8,1,0,92,6,24.798346,93.94043,1,0,1,1,1,0,0,0,0,3,14,84,92,0,0,6,7,0,0,0,5
"5845",1970,10,26,0,217,1,33.683734,-117.794609,1,0,1,1,1,-9,0,1,0,7,1,3,217,0,0,8,18,0,0,1,3
"5846",1997,12,22,0,45,3,8.308585,-73.613541,1,0,1,1,1,0,0,1,0,2,3,22,45,0,0,5,5,3,3,1,7
"5847",2000,11,27,0,160,5,15.476183,120.960686,1,0,1,1,1,1,0,1,0,1,3,25,160,1,0,5,3,2,2,-9,2
"5848",1986,9,13,0,183,11,-25.748281,28.212069,1,0,1,1,1,0,0,0,0,3,14,74,183,0,0,6,8,0,0,0,5
"5849",1991,11,26,0,34,11,-2.888895,29.120025,4,0,1,1,1,0,0,1,0,2,14,75,34,0,0,5,2,29,0,1,5
"5850",1996,8,8,0,6,10,36.763763,3.055413,1,0,1,1,1,0,0,1,0,3,1,2,6,0,0,6,16,1,20,1,6
